1.000000 0.000000
0.992430 0.049541
0.991367 0.054046
0.989992 0.058465
0.988203 0.062730
0.985570 0.066521
0.982171 0.069655
0.978340 0.072252
0.974324 0.074553
0.970195 0.076647
0.965995 0.078594
0.961742 0.080422
0.957449 0.082154
0.953136 0.083837
0.948793 0.085440
0.944442 0.087020
0.940070 0.088543
0.935696 0.090059
0.931305 0.091527
0.926912 0.092988
0.922511 0.094427
0.918104 0.095844
0.913697 0.097261
0.909281 0.098651
0.904863 0.100036
0.900444 0.101417
0.896019 0.102778
0.891594 0.104136
0.887167 0.105494
0.882735 0.106832
0.878304 0.108171
0.873871 0.109508
0.869435 0.110832
0.864999 0.112155
0.860562 0.113477
0.856123 0.114791
0.851682 0.116102
0.847242 0.117412
0.842801 0.118719
0.838358 0.120021
0.833915 0.121322
0.829472 0.122623
0.825028 0.123920
0.820583 0.125215
0.816138 0.126510
0.811693 0.127803
0.807247 0.129095
0.802801 0.130387
0.798355 0.131678
0.793909 0.132967
0.789462 0.134255
0.785016 0.135543
0.780569 0.136831
0.776121 0.138114
0.771672 0.139397
0.767224 0.140681
0.762775 0.141960
0.758325 0.143236
0.753874 0.144512
0.749424 0.145787
0.744971 0.147056
0.740519 0.148323
0.736066 0.149591
0.731612 0.150854
0.727156 0.152110
0.722700 0.153366
0.718244 0.154622
0.713785 0.155867
0.709325 0.157110
0.704866 0.158353
0.700405 0.159591
0.695941 0.160819
0.691477 0.162046
0.687013 0.163272
0.682546 0.164488
0.678077 0.165697
0.673608 0.166906
0.669138 0.168111
0.664663 0.169299
0.660189 0.170487
0.655714 0.171675
0.651236 0.172848
0.646755 0.174011
0.642274 0.175174
0.637792 0.176333
0.633304 0.177471
0.628816 0.178607
0.624327 0.179741
0.619834 0.180856
0.615338 0.181961
0.610842 0.183066
0.606344 0.184159
0.601840 0.185230
0.597336 0.186302
0.592831 0.187370
0.588320 0.188408
0.583808 0.189446
0.579296 0.190481
0.574778 0.191490
0.570258 0.192493
0.565737 0.193492
0.561212 0.194471
0.556685 0.195437
0.552157 0.196402
0.547625 0.197346
0.543089 0.198274
0.538553 0.199202
0.534014 0.200110
0.529470 0.201000
0.524927 0.201889
0.520380 0.202759
0.515829 0.203609
0.511278 0.204460
0.506723 0.205288
0.502165 0.206099
0.497607 0.206910
0.493045 0.207696
0.488480 0.208466
0.483914 0.209234
0.479345 0.209977
0.474773 0.210707
0.470201 0.211436
0.465624 0.212130
0.461046 0.212819
0.456466 0.213498
0.451884 0.214153
0.447299 0.214799
0.442714 0.215437
0.438124 0.216040
0.433534 0.216644
0.428941 0.217227
0.424346 0.217788
0.419750 0.218346
0.415151 0.218874
0.410549 0.219386
0.405947 0.219889
0.401342 0.220364
0.396736 0.220827
0.392128 0.221278
0.387517 0.221691
0.382906 0.222100
0.378292 0.222485
0.373676 0.222844
0.369060 0.223193
0.364441 0.223508
0.359821 0.223811
0.355201 0.224093
0.350577 0.224337
0.345954 0.224574
0.341329 0.224776
0.336703 0.224957
0.332076 0.225115
0.327448 0.225237
0.322820 0.225349
0.318191 0.225414
0.313561 0.225461
0.308932 0.225477
0.304302 0.225452
0.299673 0.225419
0.295044 0.225314
0.290416 0.225197
0.285790 0.225037
0.281164 0.224839
0.276541 0.224608
0.271920 0.224316
0.267302 0.223997
0.262687 0.223624
0.258076 0.223217
0.253470 0.222752
0.248867 0.222252
0.244272 0.221688
0.239683 0.221079
0.235101 0.220418
0.230527 0.219703
0.225960 0.218945
0.221405 0.218118
0.216855 0.217261
0.212323 0.216319
0.207796 0.215351
0.203288 0.214299
0.198787 0.213211
0.194304 0.212058
0.189834 0.210854
0.185378 0.209599
0.180940 0.208281
0.176513 0.206925
0.172111 0.205494
0.167717 0.204035
0.163352 0.202494
0.159000 0.200914
0.154673 0.199271
0.150364 0.197576
0.146078 0.195827
0.141817 0.194018
0.137578 0.192157
0.133366 0.190235
0.129181 0.188256
0.125024 0.186218
0.120900 0.184116
0.116803 0.181959
0.112748 0.179727
0.108719 0.177446
0.104740 0.175078
0.100793 0.172660
0.096902 0.170151
0.093051 0.167582
0.089255 0.164932
0.085512 0.162208
0.081821 0.159414
0.078192 0.156539
0.074617 0.153598
0.071103 0.150586
0.067662 0.147488
0.064263 0.144345
0.060960 0.141102
0.057702 0.137812
0.054520 0.134449
0.051422 0.131009
0.048375 0.127525
0.045414 0.123966
0.042533 0.120343
0.039711 0.116673
0.036965 0.112946
0.034324 0.109144
0.031742 0.105301
0.029232 0.101411
0.026846 0.097444
0.024538 0.093431
0.022304 0.089376
0.020161 0.085273
0.018125 0.081116
0.016197 0.076907
0.014361 0.072657
0.012638 0.068360
0.011022 0.064022
0.009537 0.059638
0.008170 0.055215
0.006908 0.050762
0.005751 0.046279
0.004699 0.041771
0.003766 0.037236
0.002955 0.032678
0.002252 0.028103
0.001647 0.023513
0.001131 0.018913
0.000704 0.014303
0.000370 0.009686
0.000148 0.005061
0.000048 0.000433
0.000053 -0.004196
0.000156 -0.008824
0.000355 -0.013449
0.000656 -0.018069
0.001096 -0.022677
0.001653 -0.027273
0.002308 -0.031856
0.003052 -0.036425
0.003887 -0.040978
0.004857 -0.045505
0.005936 -0.050007
0.007091 -0.054490
0.008330 -0.058950
0.009663 -0.063383
0.011100 -0.067784
0.012604 -0.072163
0.014194 -0.076510
0.015863 -0.080828
0.017596 -0.085121
0.019372 -0.089396
0.021276 -0.093616
0.023225 -0.097816
0.025227 -0.101990
0.027291 -0.106133
0.029439 -0.110234
0.031633 -0.114311
0.033908 -0.118343
0.036247 -0.122338
0.038635 -0.126304
0.041082 -0.130234
0.043633 -0.134097
0.046228 -0.137931
0.048882 -0.141724
0.051617 -0.145459
0.054434 -0.149133
0.057299 -0.152769
0.060253 -0.156333
0.063298 -0.159820
0.066398 -0.163258
0.069582 -0.166619
0.072854 -0.169893
0.076198 -0.173094
0.079592 -0.176243
0.083078 -0.179290
0.086640 -0.182245
0.090261 -0.185130
0.093927 -0.187957
0.097664 -0.190689
0.101473 -0.193319
0.105329 -0.195881
0.109221 -0.198388
0.113165 -0.200813
0.117171 -0.203133
0.121212 -0.205391
0.125280 -0.207600
0.129386 -0.209740
0.133540 -0.211783
0.137720 -0.213773
0.141919 -0.215722
0.146147 -0.217608
0.150408 -0.219416
0.154689 -0.221179
0.158985 -0.222904
0.163308 -0.224562
0.167658 -0.226146
0.172025 -0.227683
0.176405 -0.229183
0.180817 -0.230584
0.185248 -0.231925
0.189693 -0.233220
0.194149 -0.234475
0.198640 -0.235599
0.203141 -0.236679
0.207654 -0.237714
0.212183 -0.238674
0.216731 -0.239537
0.221287 -0.240355
0.225851 -0.241136
0.230436 -0.241773
0.235027 -0.242368
0.239624 -0.242911
0.244230 -0.243379
0.248845 -0.243750
0.253463 -0.244077
0.258084 -0.244354
0.262711 -0.244501
0.267339 -0.244624
0.271968 -0.244683
0.276597 -0.244629
0.281226 -0.244544
0.285852 -0.244384
0.290476 -0.244152
0.295097 -0.243874
0.299712 -0.243515
0.304323 -0.243104
0.308931 -0.242649
0.313528 -0.242105
0.318121 -0.241521
0.322708 -0.240901
0.327283 -0.240188
0.331852 -0.239444
0.336415 -0.238663
0.340963 -0.237799
0.345508 -0.236914
0.350042 -0.235984
0.354562 -0.234978
0.359080 -0.233971
0.363584 -0.232902
0.368071 -0.231761
0.372558 -0.230621
0.377030 -0.229426
0.381491 -0.228185
0.385943 -0.226918
0.390386 -0.225617
0.394820 -0.224284
0.399237 -0.222898
0.403654 -0.221511
0.408059 -0.220088
0.412440 -0.218592
0.416821 -0.217094
0.421194 -0.215576
0.425559 -0.214031
0.429903 -0.212431
0.434247 -0.210830
0.438589 -0.209225
0.442906 -0.207552
0.447219 -0.205870
0.451530 -0.204181
0.455837 -0.202485
0.460130 -0.200752
0.464415 -0.198999
0.468700 -0.197245
0.472980 -0.195481
0.477255 -0.193705
0.481520 -0.191903
0.485785 -0.190102
0.490048 -0.188297
0.494306 -0.186480
0.498559 -0.184651
0.502810 -0.182817
0.507061 -0.180983
0.511308 -0.179142
0.515554 -0.177296
0.519797 -0.175444
0.524040 -0.173592
0.528283 -0.171739
0.532524 -0.169884
0.536766 -0.168028
0.541007 -0.166171
0.545247 -0.164315
0.549490 -0.162461
0.553733 -0.160610
0.557977 -0.158760
0.562221 -0.156911
0.566467 -0.155065
0.570716 -0.153227
0.574968 -0.151395
0.579220 -0.149565
0.583472 -0.147734
0.587731 -0.145918
0.591993 -0.144110
0.596258 -0.142310
0.600524 -0.140510
0.604792 -0.138717
0.609067 -0.136942
0.613349 -0.135181
0.617633 -0.133425
0.621916 -0.131669
0.626209 -0.129934
0.630506 -0.128213
0.634812 -0.126513
0.639119 -0.124813
0.643427 -0.123117
0.647746 -0.121453
0.652074 -0.119807
0.656406 -0.118174
0.660737 -0.116541
0.665077 -0.114928
0.669424 -0.113334
0.673781 -0.111770
0.678138 -0.110206
0.682496 -0.108641
0.686867 -0.107118
0.691244 -0.105608
0.695626 -0.104116
0.700008 -0.102623
0.704396 -0.101147
0.708796 -0.099705
0.713201 -0.098281
0.717607 -0.096861
0.722014 -0.095442
0.726435 -0.094069
0.730863 -0.092716
0.735293 -0.091373
0.739724 -0.090032
0.744158 -0.088700
0.748612 -0.087438
0.753067 -0.086176
0.757521 -0.084915
0.761983 -0.083680
0.766452 -0.082472
0.770930 -0.081297
0.775408 -0.080121
0.779891 -0.078968
0.784385 -0.077854
0.788885 -0.076766
0.793387 -0.075687
0.797891 -0.074615
0.802409 -0.073607
0.806933 -0.072627
0.811458 -0.071646
0.815991 -0.070708
0.820531 -0.069801
0.825079 -0.068933
0.829629 -0.068081
0.834183 -0.067245
0.838751 -0.066497
0.843321 -0.065756
0.847891 -0.065015
0.852478 -0.064388
0.857068 -0.063788
0.861659 -0.063190
0.866260 -0.062680
0.870866 -0.062214
0.875474 -0.061769
0.880088 -0.061395
0.884707 -0.061075
0.889327 -0.060785
0.893951 -0.060554
0.898577 -0.060396
0.903205 -0.060258
0.907833 -0.060171
0.912463 -0.060183
0.917092 -0.060220
0.921721 -0.060286
0.926348 -0.060439
0.930974 -0.060635
0.935598 -0.060858
0.940219 -0.061140
0.944836 -0.061472
0.949450 -0.061850
0.954061 -0.062265
0.958669 -0.062710
0.963273 -0.063200
0.967872 -0.063730
0.972469 -0.064276
0.977064 -0.064844
0.981654 -0.065445
0.986242 -0.066061
0.990829 -0.066690
0.995415 -0.067325
1.000000 -0.067965
