airfoil 
    Dummy header 
    1.0      Number of airfoil tables in this file 
    9990000000.0     Table ID parameter (Reynolds number in millions).  For efficiency. make very large if only one table. 
    8.000000     Stall angle (deg) 
    0.0     No longer used, enter zero 
    0.0     No longer used, enter zero 
    0.0     No longer used, enter zero 
    -2.90878794935     Zero Cn angle of attack (deg) 
    6.04295793275     Cn slope for zero lift (dimensionless) 
    1.04507503434     Cn extrapolated to value at positive stall angle of attack 
    -0.72     Cn at stall value for negative angle of attack 
    -2.000000     Angle of attack for minimum CD (deg) 
    0.010300     Minimum CD value 
-180.000 0.013600 0.064849 0.007268
-179.000 0.072444 0.064387 0.011569
-178.000 0.124673 0.067163 0.020210
-177.000 0.171869 0.066237 0.031950
-176.000 0.222154 0.065960 0.048896
-175.000 0.248123 0.066145 0.068171
-174.000 0.279672 0.067810 0.092420
-173.000 0.305666 0.069382 0.118073
-172.000 0.332167 0.071881 0.141618
-171.000 0.348198 0.074933 0.162354
-170.000 0.360925 0.076864 0.187285
-169.000 0.372458 0.080211 0.209471
-168.000 0.371297 0.087576 0.217315
-167.000 0.346699 0.099292 0.215298
-166.000 0.279558 0.109947 0.207230
-165.000 0.224741 0.123223 0.201403
-164.000 0.171623 0.136221 0.197818
-163.000 0.166185 0.149713 0.195801
-162.000 0.182666 0.163503 0.196249
-161.000 0.197534 0.177678 0.195801
-160.000 0.217796 0.192164 0.196025
-159.000 0.242121 0.207065 0.197594
-158.000 0.268327 0.222227 0.198714
-157.000 0.295344 0.237805 0.199835
-156.000 0.323088 0.253642 0.200955
-155.000 0.351561 0.269823 0.202076
-150.000 0.494673 0.324629 0.215584
-145.000 0.555563 0.416513 0.227941
-140.000 0.571873 0.514442 0.247360
-135.000 0.559641 0.616247 0.263248
-130.000 0.510984 0.717953 0.275581
-125.000 0.442879 0.816334 0.282836
-120.000 0.386899 0.908389 0.287991
-115.000 0.328192 0.991271 0.289519
-110.000 0.264073 1.050376 0.286464
-105.000 0.185561 1.104738 0.282454
-100.000 0.100266 1.139146 0.275008
-95.000 -0.005198 1.159066 0.265844
-90.000 -0.129075 1.166310 0.253434
-85.000 -0.239048 1.153633 0.241527
-80.000 -0.341023 1.133713 0.230634
-75.000 -0.435698 1.091296 0.216313
-70.000 -0.513311 1.034933 0.201461
-65.000 -0.581656 0.970519 0.182925
-60.000 -0.651435 0.892301 0.159379
-55.000 -0.695036 0.803731 0.133314
-50.000 -0.701823 0.724378 0.115590
-45.000 -0.698562 0.666804 0.100994
-40.000 -0.687247 0.609954 0.063689
-35.000 -0.669519 0.552958 0.038222
-30.000 -0.639146 0.495593 0.014928
-28.000 -0.615824 0.466554 0.000952
-26.000 -0.599062 0.407129 -0.011471
-24.000 -0.580113 0.347703 -0.022342
-22.000 -0.559706 0.288277 -0.028243
-20.000 -0.542215 0.228852 -0.034765
-18.000 -0.530554 0.175983 -0.041908
